"country_name","country_id","year","v2x_polyarchy","e_gdppc","e_pop","e_total_oil_income_pc","e_regionpol_6C","v2svindep","v2x_polyarchy_lag","e_gdppc_lag"
"Mexico",3,1850,0.198,1.078,826.787,0,2,1,0.23,1.075
"Mexico",3,1851,0.198,1.077,835.126,0,2,1,0.198,1.078
"Mexico",3,1852,0.198,1.065,845.199,0,2,1,0.198,1.077
"Mexico",3,1853,0.198,1.056,852.416,0,2,1,0.198,1.065
"Mexico",3,1854,0.237,1.054,859.507,0,2,1,0.198,1.056
"Mexico",3,1855,0.237,1.042,866.566,0,2,1,0.237,1.054
"Mexico",3,1856,0.237,1.033,875.825,0,2,1,0.237,1.042
"Mexico",3,1857,0.237,1.027,884.711,0,2,1,0.237,1.033
"Mexico",3,1858,0.157,1.013,889.426,0,2,1,0.237,1.027
"Mexico",3,1859,0.152,1.009,897.507,0,2,1,0.157,1.013
"Mexico",3,1860,0.152,0.998,907.195,0,2,1,0.152,1.009
"Mexico",3,1861,0.152,1.004,915.339,0,2,1,0.152,0.998
"Mexico",3,1862,0.152,1.01,925.806,0,2,1,0.152,1.004
"Mexico",3,1863,0.152,1.026,935.545,0,2,1,0.152,1.01
"Mexico",3,1864,0.152,1.036,946.886,0,2,1,0.152,1.026
"Mexico",3,1865,0.152,1.053,956.924,0,2,1,0.152,1.036
"Mexico",3,1866,0.152,1.059,961.535,0,2,1,0.152,1.053
"Mexico",3,1867,0.18,1.071,969.228,0,2,1,0.152,1.059
"Mexico",3,1868,0.198,1.085,976.356,0,2,1,0.18,1.071
"Mexico",3,1869,0.198,1.092,979.19,0,2,1,0.198,1.085
"Mexico",3,1870,0.198,1.104,983.585,0,2,1,0.198,1.092
"Mexico",3,1871,0.198,1.128,995.769,0,2,1,0.198,1.104
"Mexico",3,1872,0.198,1.159,1006.109,0,2,1,0.198,1.128
"Mexico",3,1873,0.198,1.184,1018.139,0,2,1,0.198,1.159
"Mexico",3,1874,0.198,1.21,1028.345,0,2,1,0.198,1.184
"Mexico",3,1875,0.198,1.236,1039.021,0,2,1,0.198,1.21
"Mexico",3,1876,0.15,1.259,1049.969,0,2,1,0.198,1.236
"Mexico",3,1877,0.132,1.287,1065.102,0,2,1,0.15,1.259
"Mexico",3,1878,0.132,1.311,1079.712,0,2,1,0.132,1.287
"Mexico",3,1879,0.132,1.344,1093.706,0,2,1,0.132,1.311
"Mexico",3,1880,0.132,1.365,1109.316,0,2,1,0.132,1.344
"Mexico",3,1881,0.132,1.389,1123.024,0,2,1,0.132,1.365
"Mexico",3,1882,0.132,1.417,1130.75,0,2,1,0.132,1.389
"Mexico",3,1883,0.132,1.439,1149.668,0,2,1,0.132,1.417
"Mexico",3,1884,0.132,1.465,1161.642,0,2,1,0.132,1.439
"Mexico",3,1885,0.132,1.484,1176.579,0,2,1,0.132,1.465
"Mexico",3,1886,0.132,1.512,1191.214,0,2,1,0.132,1.484
"Mexico",3,1887,0.132,1.532,1203.544,0,2,1,0.132,1.512
"Mexico",3,1888,0.132,1.565,1219.281,0,2,1,0.132,1.532
"Mexico",3,1889,0.132,1.595,1237.55,0,2,1,0.132,1.565
"Mexico",3,1890,0.132,1.615,1244.586,0,2,1,0.132,1.595
"Mexico",3,1891,0.132,1.636,1268.702,0,2,1,0.132,1.615
"Mexico",3,1892,0.132,1.664,1291.203,0,2,1,0.132,1.636
"Mexico",3,1893,0.132,1.707,1307.841,0,2,1,0.132,1.664
"Mexico",3,1894,0.132,1.744,1328.143,0,2,1,0.132,1.707
"Mexico",3,1895,0.132,1.783,1352.028,0,2,1,0.132,1.744
"Mexico",3,1896,0.132,1.825,1369.205,0,2,1,0.132,1.783
"Mexico",3,1897,0.132,1.872,1385.931,0,2,1,0.132,1.825
"Mexico",3,1898,0.132,1.899,1405.27,0,2,1,0.132,1.872
"Mexico",3,1899,0.132,1.878,1424.783,0,2,1,0.132,1.899
"Mexico",3,1900,0.126,1.89,1442.782,0,2,1,0.132,1.878
"Mexico",3,1901,0.11,1.914,1458.443,1.7e-05,2,1,0.126,1.89
"Mexico",3,1902,0.11,1.929,1478.679,5.5e-05,2,1,0.11,1.914
"Mexico",3,1903,0.11,1.99,1494.646,0.000116,2,1,0.11,1.929
"Mexico",3,1904,0.11,2.049,1511.099,0.000177,2,1,0.11,1.99
"Mexico",3,1905,0.11,2.128,1528.193,0.000251,2,1,0.11,2.049
"Mexico",3,1906,0.11,2.165,1539.778,0.000584,2,1,0.11,2.128
"Mexico",3,1907,0.11,2.196,1553.657,0.001155,2,1,0.11,2.165
"Mexico",3,1908,0.11,2.216,1562.704,0.004422,2,1,0.11,2.196
"Mexico",3,1909,0.11,2.221,1579.123,0.002935,2,1,0.11,2.216
"Mexico",3,1910,0.118,2.206,1590.611,0.003302,2,1,0.11,2.221
"Mexico",3,1911,0.136,2.174,1588.639,0.011414,2,1,0.118,2.206
"Mexico",3,1912,0.19,2.143,1587.278,0.01763,2,1,0.136,2.174
"Mexico",3,1913,0.114,2.103,1591.26,0.03433,2,1,0.19,2.143
"Mexico",3,1914,0.104,2.096,1588.208,0.029514,2,1,0.114,2.103
"Mexico",3,1915,0.109,2.117,1586.729,0.028992,2,1,0.104,2.096
"Mexico",3,1916,0.112,2.184,1586.005,0.057101,2,1,0.109,2.117
"Mexico",3,1917,0.148,2.27,1589.743,0.094106,2,1,0.112,2.184
"Mexico",3,1918,0.157,2.345,1596.165,0.117517,2,1,0.148,2.27
"Mexico",3,1919,0.228,2.426,1595.141,0.141793,2,1,0.157,2.345
"Mexico",3,1920,0.204,2.52,1598.872,0.337435,2,1,0.228,2.426
"Mexico",3,1921,0.195,2.571,1604.594,0.262408,2,1,0.204,2.52
"Mexico",3,1922,0.195,2.6,1615.445,0.241808,2,1,0.195,2.571
"Mexico",3,1923,0.195,2.639,1638.896,0.159738,2,1,0.195,2.6
"Mexico",3,1924,0.193,2.635,1659.243,0.156331,2,1,0.195,2.639
"Mexico",3,1925,0.19,2.666,1690.218,0.145942,2,1,0.193,2.635
"Mexico",3,1926,0.185,2.682,1713.783,0.124601,2,1,0.19,2.666
"Mexico",3,1927,0.185,2.635,1742.491,0.061314,2,1,0.185,2.682
"Mexico",3,1928,0.185,2.572,1770.063,0.043078,2,1,0.185,2.635
"Mexico",3,1929,0.179,2.464,1796.878,0.040994,2,1,0.185,2.572
"Mexico",3,1930,0.179,2.36,1828.935,0.034248,2,1,0.179,2.464
"Mexico",3,1931,0.179,2.283,1861.046,0.01686,2,1,0.179,2.36
"Mexico",3,1932,0.179,2.197,1888.058,0.024525,2,1,0.179,2.283
"Mexico",3,1933,0.179,2.209,1922.645,0.020271,2,1,0.179,2.197
"Mexico",3,1934,0.187,2.284,1961.334,0.032243,2,1,0.179,2.209
"Mexico",3,1935,0.194,2.369,1996.125,0.031604,2,1,0.187,2.284
"Mexico",3,1936,0.194,2.449,2024.635,0.035339,2,1,0.194,2.369
"Mexico",3,1937,0.194,2.509,2059.167,0.041483,2,1,0.194,2.449
"Mexico",3,1938,0.194,2.557,2099.669,0.032712,2,1,0.194,2.509
"Mexico",3,1939,0.202,2.617,2140.688,0.032761,2,1,0.194,2.557
"Mexico",3,1940,0.2,2.661,2188.29,0.032758,2,1,0.202,2.617
"Mexico",3,1941,0.192,2.763,2242.904,0.03252,2,1,0.2,2.661
"Mexico",3,1942,0.192,2.836,2305.451,0.024609,2,1,0.192,2.763
"Mexico",3,1943,0.192,2.923,2376.683,0.022997,2,1,0.192,2.836
"Mexico",3,1944,0.193,3.011,2455.49,0.024114,2,1,0.192,2.923
"Mexico",3,1945,0.193,3.082,2540.112,0.022339,2,1,0.193,3.011
"Mexico",3,1946,0.195,3.174,2624.599,0.02412,2,1,0.193,3.082
"Mexico",3,1947,0.196,3.242,2714.31,0.03972,2,1,0.195,3.174
"Mexico",3,1948,0.196,3.366,2813.8,0.038995,2,1,0.196,3.242
"Mexico",3,1949,0.197,3.568,2937.544,0.035649,2,1,0.196,3.366
"Mexico",3,1950,0.198,3.96,3092.754,0.038675,2,1,0.197,3.568
"Mexico",3,1951,0.198,4.181,3209.062,0.037169,2,1,0.198,3.96
"Mexico",3,1952,0.197,4.288,3296.539,0.035285,2,1,0.198,4.181
"Mexico",3,1953,0.198,4.306,3378.359,0.035963,2,1,0.197,4.288
"Mexico",3,1954,0.232,4.469,3492.344,0.040044,2,1,0.198,4.306
"Mexico",3,1955,0.233,4.644,3608.316,0.041658,2,1,0.232,4.469
"Mexico",3,1956,0.235,4.817,3735.851,0.040284,2,1,0.233,4.644
"Mexico",3,1957,0.235,4.992,3846.727,0.036074,2,1,0.235,4.817
"Mexico",3,1958,0.233,5.121,3957.867,0.039481,2,1,0.235,4.992
"Mexico",3,1959,0.232,5.212,4064.23,0.039076,2,1,0.233,5.121
"Mexico",3,1960,0.232,5.389,4181.465,0.034932,2,1,0.232,5.212
"Mexico",3,1961,0.234,5.526,4280.838,0.034207,2,1,0.232,5.389
"Mexico",3,1962,0.233,5.68,4406.874,0.034312,2,1,0.234,5.526
"Mexico",3,1963,0.233,5.92,4555.728,0.033704,2,1,0.233,5.68
"Mexico",3,1964,0.231,6.328,4679.827,0.032456,2,1,0.233,5.92
"Mexico",3,1965,0.232,6.615,4840.337,0.031568,2,1,0.231,6.328
"Mexico",3,1966,0.232,6.839,4981.463,0.03047,2,1,0.232,6.615
"Mexico",3,1967,0.238,7.136,5123.968,0.031896,2,1,0.232,6.839
"Mexico",3,1968,0.239,7.449,5289.248,0.031272,2,1,0.238,7.136
"Mexico",3,1969,0.242,7.656,5444.554,0.030432,2,1,0.239,7.449
"Mexico",3,1970,0.25,7.89,5609.462,0.028498,2,1,0.242,7.656
"Mexico",3,1971,0.247,8.082,5772.955,0.03408,2,1,0.25,7.89
"Mexico",3,1972,0.249,8.463,5950.903,0.036263,2,1,0.247,8.082
"Mexico",3,1973,0.25,8.845,6123.473,0.046611,2,1,0.249,8.463
"Mexico",3,1974,0.252,9.189,6303.377,0.169489,2,1,0.25,8.845
"Mexico",3,1975,0.252,9.48,6476.749,0.194739,2,1,0.252,9.189
"Mexico",3,1976,0.262,9.673,6660.293,0.22123,2,1,0.252,9.48
"Mexico",3,1977,0.276,9.914,6798.146,0.272022,2,1,0.262,9.673
"Mexico",3,1978,0.295,10.434,6992.65,0.300429,2,1,0.276,9.914
"Mexico",3,1979,0.298,11.146,7173.589,0.718642,2,1,0.295,10.434
"Mexico",3,1980,0.302,11.865,7379.879,0.954649,2,1,0.298,11.146
"Mexico",3,1981,0.306,12.323,7565.987,0.986673,2,1,0.302,11.865
"Mexico",3,1982,0.315,12.218,7718.114,0.993327,2,1,0.306,12.323
"Mexico",3,1983,0.322,11.793,7858.877,0.828743,2,1,0.315,12.218
"Mexico",3,1984,0.322,11.664,8023.669,0.757789,2,1,0.322,11.793
"Mexico",3,1985,0.324,11.476,8214.834,0.700835,2,1,0.322,11.664
"Mexico",3,1986,0.325,11.053,8392.568,0.312101,2,1,0.324,11.476
"Mexico",3,1987,0.331,10.902,8552.471,0.396386,2,1,0.325,11.053
"Mexico",3,1988,0.346,10.842,8734.84,0.310987,2,1,0.331,10.902
"Mexico",3,1989,0.374,11.044,8888.198,0.355222,2,1,0.346,10.842
"Mexico",3,1990,0.396,11.389,9068.176,0.438094,2,1,0.374,11.044
"Mexico",3,1991,0.418,11.635,9231.606,0.364065,2,1,0.396,11.389
"Mexico",3,1992,0.441,11.883,9387.637,0.321653,2,1,0.418,11.635
"Mexico",3,1993,0.451,11.983,9566.864,0.270864,2,1,0.441,11.883
"Mexico",3,1994,0.472,12.043,9731.607,0.243676,2,1,0.451,11.983
"Mexico",3,1995,0.489,11.742,9839.173,0.243975,2,1,0.472,12.043
"Mexico",3,1996,0.511,12.059,9992.679,0.307698,2,1,0.489,11.742
"Mexico",3,1997,0.56,12.58,10185.943,0.289906,2,1,0.511,12.059
"Mexico",3,1998,0.599,12.948,10358.868,0.194349,2,1,0.56,12.58
"Mexico",3,1999,0.605,13.346,10501.939,0.248713,2,1,0.599,12.948
"Mexico",3,2000,0.667,13.653,10636.704,0.385712,2,1,0.605,13.346
"Mexico",3,2001,0.684,13.645,10775.051,0.328584,2,1,0.667,13.653
"Mexico",3,2002,0.694,13.635,10898.085,0.330194,2,1,0.684,13.645
"Mexico",3,2003,0.702,13.713,11016.656,0.387669,2,1,0.694,13.635
"Mexico",3,2004,0.71,14.061,11138.596,0.49774,2,1,0.702,13.713
"Mexico",3,2005,0.71,14.332,11313.743,0.600976,2,1,0.71,14.061
"Mexico",3,2006,0.675,14.584,11479.812,0.694847,2,1,0.71,14.332
"Mexico",3,2007,0.644,14.729,11657.849,NA,2,1,0.675,14.584
"Mexico",3,2008,0.643,14.771,11795.028,NA,2,1,0.644,14.729
"Mexico",3,2009,0.641,14.425,11908.825,NA,2,1,0.643,14.771
"Mexico",3,2010,0.649,14.779,12105.354,NA,2,1,0.641,14.425
"Mexico",3,2011,0.647,15.128,12285.643,NA,2,1,0.649,14.779
"Mexico",3,2012,0.645,15.415,12475.351,NA,2,1,0.647,15.128
"Mexico",3,2013,0.618,15.571,12621.672,NA,2,1,0.645,15.415
"Mexico",3,2014,0.618,15.737,12794.271,NA,2,1,0.618,15.571
"Mexico",3,2015,0.636,16.113,12920.031,NA,2,1,0.618,15.737
"Mexico",3,2016,0.634,16.32,13059.233,NA,2,1,0.636,16.113
"Mexico",3,2017,0.626,16.647,13172.998,NA,2,1,0.634,16.32
"Mexico",3,2018,0.671,16.885,13316.406,NA,2,1,0.626,16.647
"Mexico",3,2019,0.671,16.814,13388.489,NA,2,1,0.671,16.885
"Mexico",3,2020,0.652,NA,NA,NA,2,1,0.671,16.814
"Mexico",3,2021,0.617,NA,NA,NA,2,1,0.652,NA
"Mexico",3,2022,0.598,NA,NA,NA,2,1,0.617,NA
"Suriname",4,1975,0.375,6.709,37.844,0,2,1,0.536,6.38
"Suriname",4,1976,0.736,7.107,37.929,0,2,1,0.375,6.709
"Suriname",4,1977,0.737,7.619,38.11,0,2,1,0.736,7.107
"Suriname",4,1978,0.743,8.013,38.354,0,2,1,0.737,7.619
"Suriname",4,1979,0.743,7.961,38.207,0,2,1,0.743,8.013
"Suriname",4,1980,0.226,7.736,37.957,0,2,1,0.743,7.961
"Suriname",4,1981,0.177,7.786,38.166,0,2,1,0.226,7.736
"Suriname",4,1982,0.171,7.652,38.117,0,2,1,0.177,7.786
"Suriname",4,1983,0.167,7.514,38.339,0,2,1,0.171,7.652
"Suriname",4,1984,0.167,7.428,38.516,0.027542,2,1,0.167,7.514
"Suriname",4,1985,0.176,7.491,39.273,0.053719,2,1,0.167,7.428
"Suriname",4,1986,0.176,7.418,39.722,0.050537,2,1,0.176,7.491
"Suriname",4,1987,0.2,7.169,40.228,0.069039,2,1,0.176,7.418
"Suriname",4,1988,0.635,7.379,41.129,0.082372,2,1,0.2,7.169
"Suriname",4,1989,0.734,7.573,42.197,0.105655,2,1,0.635,7.379
"Suriname",4,1990,0.743,7.687,42.901,0.132277,2,1,0.734,7.573
"Suriname",4,1991,0.456,7.682,43.84,0.113472,2,1,0.743,7.687
"Suriname",4,1992,0.768,7.59,44.559,0.112309,2,1,0.456,7.682
"Suriname",4,1993,0.77,7.243,45.173,0.113983,2,1,0.768,7.59
"Suriname",4,1994,0.77,7.183,45.961,0.119627,2,1,0.77,7.243
"Suriname",4,1995,0.77,7.095,46.445,0.141044,2,1,0.77,7.183
"Suriname",4,1996,0.778,7.303,47.525,0.175116,2,1,0.77,7.095
"Suriname",4,1997,0.783,7.539,48.517,0.193267,2,1,0.778,7.303
"Suriname",4,1998,0.783,7.617,49.057,0.139549,2,1,0.783,7.539
"Suriname",4,1999,0.783,7.492,49.169,0.216055,2,1,0.783,7.617
"Suriname",4,2000,0.79,7.671,49.982,0.332974,2,1,0.783,7.492
"Suriname",4,2001,0.788,7.932,50.687,0.290606,2,1,0.79,7.671
"Suriname",4,2002,0.788,8.25,51.304,0.275647,2,1,0.788,7.932
"Suriname",4,2003,0.788,8.667,52.008,0.287517,2,1,0.788,8.25
"Suriname",4,2004,0.788,9.156,52.865,0.350833,2,1,0.788,8.667
"Suriname",4,2005,0.786,9.545,53.429,0.507204,2,1,0.788,9.156
"Suriname",4,2006,0.785,10.008,54.031,0.639506,2,1,0.786,9.545
"Suriname",4,2007,0.782,10.481,54.634,NA,2,1,0.785,10.008
"Suriname",4,2008,0.782,10.918,55.437,NA,2,1,0.782,10.481
"Suriname",4,2009,0.782,11.29,56.237,NA,2,1,0.782,10.918
"Suriname",4,2010,0.77,11.815,56.876,NA,2,1,0.782,11.29
"Suriname",4,2011,0.762,12.351,57.832,NA,2,1,0.77,11.815
"Suriname",4,2012,0.762,12.672,58.617,NA,2,1,0.762,12.351
"Suriname",4,2013,0.762,12.831,59.267,NA,2,1,0.762,12.672
"Suriname",4,2014,0.762,12.786,59.82,NA,2,1,0.762,12.831
"Suriname",4,2015,0.773,12.304,60.345,NA,2,1,0.762,12.786
"Suriname",4,2016,0.777,11.779,60.365,NA,2,1,0.773,12.304
"Suriname",4,2017,0.763,11.76,61.221,NA,2,1,0.777,11.779
"Suriname",4,2018,0.764,11.705,62.027,NA,2,1,0.763,11.76
"Suriname",4,2019,0.756,11.752,62.218,NA,2,1,0.764,11.705
"Suriname",4,2020,0.761,NA,NA,NA,2,1,0.756,11.752
"Suriname",4,2021,0.743,NA,NA,NA,2,1,0.761,NA
"Suriname",4,2022,0.77,NA,NA,NA,2,1,0.743,NA
"Colombia",15,1830,0.186,0.921,158.702,0,2,1,0.187,0.922
"Colombia",15,1831,0.167,0.919,160.968,0,2,1,0.186,0.921
"Colombia",15,1832,0.212,0.912,163.612,0,2,1,0.167,0.919
"Colombia",15,1833,0.209,0.91,165.55,0,2,1,0.212,0.912
"Colombia",15,1834,0.227,0.911,167.47,0,2,1,0.209,0.91
"Colombia",15,1835,0.227,0.911,169.554,0,2,1,0.227,0.911
"Colombia",15,1836,0.235,0.904,172.613,0,2,1,0.227,0.911
"Colombia",15,1837,0.222,0.899,175.863,0,2,1,0.235,0.904
"Colombia",15,1838,0.217,0.9,178.875,0,2,1,0.222,0.899
"Colombia",15,1839,0.217,0.897,182.38,0,2,1,0.217,0.9
"Colombia",15,1840,0.208,0.889,185.612,0,2,1,0.217,0.897
"Colombia",15,1841,0.208,0.894,188.202,0,2,1,0.208,0.889
"Colombia",15,1842,0.208,0.891,191.4,0,2,1,0.208,0.894
"Colombia",15,1843,0.225,0.895,194.404,0,2,1,0.208,0.891
"Colombia",15,1844,0.225,0.899,197.521,0,2,1,0.225,0.895
"Colombia",15,1845,0.225,0.897,200.989,0,2,1,0.225,0.899
"Colombia",15,1846,0.225,0.887,204.126,0,2,1,0.225,0.897
"Colombia",15,1847,0.225,0.884,207.409,0,2,1,0.225,0.887
"Colombia",15,1848,0.233,0.882,210.252,0,2,1,0.225,0.884
"Colombia",15,1849,0.246,0.874,213.607,0,2,1,0.233,0.882
"Colombia",15,1850,0.254,0.878,216.573,0,2,1,0.246,0.874
"Colombia",15,1851,0.258,0.886,218.506,0,2,1,0.254,0.878
"Colombia",15,1852,0.258,0.9,221.255,0,2,1,0.258,0.886
"Colombia",15,1853,0.251,0.907,222.826,0,2,1,0.258,0.9
"Colombia",15,1854,0.205,0.922,226.033,0,2,1,0.251,0.907
"Colombia",15,1855,0.269,0.936,227.365,0,2,1,0.205,0.922
"Colombia",15,1856,0.269,0.945,229.462,0,2,1,0.269,0.936
"Colombia",15,1857,0.288,0.954,230.631,0,2,1,0.269,0.945
"Colombia",15,1858,0.291,0.967,233.088,0,2,1,0.288,0.954
"Colombia",15,1859,0.274,0.976,235.286,0,2,1,0.291,0.967
"Colombia",15,1860,0.273,0.996,237.605,0,2,1,0.274,0.976
"Colombia",15,1861,0.204,1.008,240.003,0,2,1,0.273,0.996
"Colombia",15,1862,0.182,1.017,242.987,0,2,1,0.204,1.008
"Colombia",15,1863,0.233,1.036,244.835,0,2,1,0.182,1.017
"Colombia",15,1864,0.251,1.057,246.779,0,2,1,0.233,1.036
"Colombia",15,1865,0.254,1.072,249.479,0,2,1,0.251,1.057
"Colombia",15,1866,0.253,1.095,251.125,0,2,1,0.254,1.072
"Colombia",15,1867,0.243,1.111,253.454,0,2,1,0.253,1.095
"Colombia",15,1868,0.249,1.12,255.583,0,2,1,0.243,1.111
"Colombia",15,1869,0.254,1.136,258.167,0,2,1,0.249,1.12
"Colombia",15,1870,0.255,1.146,261.241,0,2,1,0.254,1.136
"Colombia",15,1871,0.255,1.158,265.962,0,2,1,0.255,1.146
"Colombia",15,1872,0.255,1.169,270.386,0,2,1,0.255,1.158
"Colombia",15,1873,0.261,1.177,273.94,0,2,1,0.255,1.169
"Colombia",15,1874,0.267,1.185,278.268,0,2,1,0.261,1.177
"Colombia",15,1875,0.267,1.191,283.342,0,2,1,0.267,1.185
"Colombia",15,1876,0.265,1.192,288.163,0,2,1,0.267,1.191
"Colombia",15,1877,0.265,1.2,293.339,0,2,1,0.265,1.192
"Colombia",15,1878,0.272,1.201,298.052,0,2,1,0.265,1.2
"Colombia",15,1879,0.272,1.203,302.527,0,2,1,0.272,1.201
"Colombia",15,1880,0.274,1.209,308.797,0,2,1,0.272,1.203
"Colombia",15,1881,0.274,1.212,314.539,0,2,1,0.274,1.209
"Colombia",15,1882,0.273,1.217,318.863,0,2,1,0.274,1.212
"Colombia",15,1883,0.273,1.228,324.509,0,2,1,0.273,1.217
"Colombia",15,1884,0.273,1.229,329.059,0,2,1,0.273,1.228
"Colombia",15,1885,0.273,1.233,334.409,0,2,1,0.273,1.229
"Colombia",15,1886,0.189,1.234,339.315,0,2,1,0.273,1.233
"Colombia",15,1887,0.194,1.224,344.912,0,2,1,0.189,1.234
"Colombia",15,1888,0.197,1.221,350.353,0,2,1,0.194,1.224
"Colombia",15,1889,0.197,1.214,354.244,0,2,1,0.197,1.221
"Colombia",15,1890,0.197,1.207,360.42,0,2,1,0.197,1.214
"Colombia",15,1891,0.197,1.202,367.882,0,2,1,0.197,1.207
"Colombia",15,1892,0.196,1.195,374.464,0,2,1,0.197,1.202
"Colombia",15,1893,0.196,1.182,379.731,0,2,1,0.196,1.195
"Colombia",15,1894,0.196,1.177,385.322,0,2,1,0.196,1.182
"Colombia",15,1895,0.196,1.176,392.693,0,2,1,0.196,1.177
"Colombia",15,1896,0.197,1.173,400.038,0,2,1,0.196,1.176
"Colombia",15,1897,0.197,1.163,406.598,0,2,1,0.197,1.173
"Colombia",15,1898,0.197,1.159,415.547,0,2,1,0.197,1.163
"Colombia",15,1899,0.197,1.146,422.133,0,2,1,0.197,1.159
"Colombia",15,1900,0.162,1.147,428.992,0,2,1,0.197,1.146
"Colombia",15,1901,0.162,1.139,435.562,0,2,1,0.162,1.147
"Colombia",15,1902,0.162,1.136,445.029,0,2,1,0.162,1.139
"Colombia",15,1903,0.191,1.139,453.027,0,2,1,0.162,1.136
"Colombia",15,1904,0.193,1.141,463.793,0,2,1,0.191,1.139
"Colombia",15,1905,0.185,1.141,473.704,0,2,1,0.193,1.141
"Colombia",15,1906,0.19,1.162,483.057,0,2,1,0.185,1.141
"Colombia",15,1907,0.19,1.193,491.95,0,2,1,0.19,1.162
"Colombia",15,1908,0.19,1.223,501.604,0,2,1,0.19,1.193
"Colombia",15,1909,0.187,1.264,511.571,0,2,1,0.19,1.223
"Colombia",15,1910,0.251,1.303,521.489,0,2,1,0.187,1.264
"Colombia",15,1911,0.269,1.341,530.813,0,2,1,0.251,1.303
"Colombia",15,1912,0.269,1.379,541.266,0,2,1,0.269,1.341
"Colombia",15,1913,0.269,1.415,555.78,0,2,1,0.269,1.379
"Colombia",15,1914,0.242,1.451,571.023,0,2,1,0.269,1.415
"Colombia",15,1915,0.238,1.496,583.816,0,2,1,0.242,1.451
"Colombia",15,1916,0.238,1.542,599.005,0,2,1,0.238,1.496
"Colombia",15,1917,0.238,1.601,615.971,0,2,1,0.238,1.542
"Colombia",15,1918,0.234,1.664,630.672,0,2,1,0.238,1.601
"Colombia",15,1919,0.234,1.746,646.072,0,2,1,0.234,1.664
"Colombia",15,1920,0.238,1.824,663.508,0,2,1,0.234,1.746
"Colombia",15,1921,0.237,1.892,679.903,2e-04,2,1,0.238,1.824
"Colombia",15,1922,0.227,1.965,696.748,0.000935,2,1,0.237,1.892
"Colombia",15,1923,0.226,2.047,714.32,0.000981,2,1,0.227,1.965
"Colombia",15,1924,0.223,2.11,734.002,0.001066,2,1,0.226,2.047
"Colombia",15,1925,0.223,2.183,753.449,0.002695,2,1,0.223,2.11
"Colombia",15,1926,0.221,2.272,774.033,0.018625,2,1,0.223,2.183
"Colombia",15,1927,0.221,2.36,792.229,0.029811,2,1,0.221,2.272
"Colombia",15,1928,0.221,2.451,808.253,0.035134,2,1,0.221,2.36
"Colombia",15,1929,0.221,2.511,826.843,0.038064,2,1,0.221,2.451
"Colombia",15,1930,0.236,2.52,837.362,0.036089,2,1,0.221,2.511
"Colombia",15,1931,0.239,2.537,848.293,0.019162,2,1,0.236,2.52
"Colombia",15,1932,0.241,2.602,860.878,0.025413,2,1,0.239,2.537
"Colombia",15,1933,0.239,2.671,872.141,0.016347,2,1,0.241,2.602
"Colombia",15,1934,0.237,2.72,887.002,0.030712,2,1,0.239,2.671
"Colombia",15,1935,0.238,2.809,897.903,0.029159,2,1,0.237,2.72
"Colombia",15,1936,0.249,2.912,909.14,0.034148,2,1,0.238,2.809
